,artist_name,song_name,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
152,Alain Souchon,Au ras des paquerettes,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.567,0.769,7,-6.963,1,0.027,0.0101,0.163,0.101,0.584,119.113,4
153,Alain Souchon,Foule sentimentale,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.709,0.798,4,-8.29,0,0.0258,0.0449,0.00171,0.225,0.957,110.044,4
154,Alain Souchon,"Allo ! maman, bobo","['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.429,0.411,4,-13.427,0,0.056,0.681,3.88e-06,0.774,0.224,112.098,4
155,Alain Souchon,Quand j'serai KO,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.604,0.166,2,-16.976,1,0.0287,0.843,3.99e-06,0.398,0.729,74.979,4
156,Alain Souchon,Poulaillers' song,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.68,0.674,2,-5.319,0,0.0722,0.177,0,0.055,0.871,171.369,3
157,Alain Souchon,Le baiser,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.583,0.614,8,-7.553,1,0.0337,0.0827,5.62e-06,0.282,0.396,75.112,4
158,Alain Souchon,Jamais content,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.546,0.901,0,-6.68,1,0.171,0.333,9.55e-05,0.312,0.249,109.528,4
159,Alain Souchon,S'asseoir par terre,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.631,0.443,7,-9.369,1,0.044,0.83,0,0.115,0.72,125.479,4
160,Alain Souchon,Y'a d'la rumba dans l'air,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.275,0.825,2,-6.618,1,0.0981,0.497,0.0118,0.699,0.435,107.764,4
161,Alain Souchon,Ultra Moderne Solitude,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.308,0.124,3,-15.793,1,0.0571,0.906,0.000666,0.0703,0.169,77.912,4
162,Alain Souchon,Sous les jupes des filles,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.681,0.415,9,-12.717,0,0.0328,0.0495,0.000186,0.177,0.577,143.985,4
163,Alain Souchon,Rive gauche,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.734,0.549,11,-10.043,1,0.0285,0.13,0.0107,0.153,0.724,108.76,4
164,Alain Souchon,Rame,"['cabaret', 'chanson', 'french indie pop', 'french pop', 'french rock']",0.391,0.755,9,-6.656,1,0.0707,0.368,0,0.878,0.363,161.447,4
165,Alan Jackson,Don't Rock the Jukebox,"['contemporary country', 'country', 'country road']",0.645,0.693,7,-8.947,1,0.026,0.0468,8.62e-05,0.295,0.75,147.478,4
166,Alan Jackson,Drive (For Daddy Gene),"['contemporary country', 'country', 'country road']",0.712,0.599,11,-7.832,1,0.0454,0.352,0,0.131,0.466,125.187,4
167,Alan Jackson,Livin' on Love,"['contemporary country', 'country', 'country road']",0.707,0.657,9,-6.498,1,0.0265,0.159,3.97e-06,0.076,0.68,118.534,4
168,Alan Jackson,It Must Be Love,"['contemporary country', 'country', 'country road']",0.817,0.657,6,-8.551,1,0.0309,0.306,0,0.127,0.965,112.134,4
169,Alan Jackson,Chattahoochee,"['contemporary country', 'country', 'country road']",0.597,0.853,0,-7.244,1,0.0479,0.0683,4.62e-05,0.29,0.955,174.734,4
170,Alan Jackson,Little Bitty,"['contemporary country', 'country', 'country road']",0.559,0.803,4,-7.336,1,0.0397,0.128,0,0.393,0.784,162.904,4
171,Alan Jackson,Gone Country,"['contemporary country', 'country', 'country road']",0.678,0.677,7,-7.36,1,0.0251,0.0793,0,0.103,0.591,125.616,4
172,Alan Jackson,Summertime Blues,"['contemporary country', 'country', 'country road']",0.619,0.799,7,-8.719,1,0.0349,0.255,6.22e-05,0.272,0.968,160.98,4
173,Alan Jackson,"Tall, Tall Trees","['contemporary country', 'country', 'country road']",0.675,0.794,7,-6.174,1,0.0396,0.172,0,0.136,0.964,145.951,4
174,Alan Jackson,Who's Cheatin' Who,"['contemporary country', 'country', 'country road']",0.651,0.809,7,-9.208,1,0.0289,0.208,1.31e-05,0.136,0.963,133.233,4
175,Alan Jackson,Mercury Blues,"['contemporary country', 'country', 'country road']",0.539,0.834,7,-6.233,1,0.0337,0.384,0.00178,0.0579,0.921,172.006,4
176,Alan Jackson,I Don't Even Know Your Name,"['contemporary country', 'country', 'country road']",0.602,0.932,9,-5.535,1,0.0404,0.0497,0,0.328,0.849,128.822,4
177,Alan Jackson,Love's Got a Hold on You,"['contemporary country', 'country', 'country road']",0.659,0.649,4,-8.677,1,0.0311,0.338,0.00138,0.0989,0.602,152.575,4
178,Alan Jackson,(Who Says) You Can't Have It All,"['contemporary country', 'country', 'country road']",0.578,0.338,2,-8.003,1,0.0246,0.284,0,0.384,0.302,89.528,3
179,Alan Jackson,I'll Try,"['contemporary country', 'country', 'country road']",0.581,0.463,6,-7.93,1,0.0243,0.123,0.000591,0.0775,0.266,82.555,4
180,Alan Parsons,Ammonia Avenue,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.383,0.152,10,-13.533,0,0.0287,0.491,2.3e-05,0.117,0.256,87.757,4
181,Alan Parsons,Damned If I Do,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.557,0.586,7,-10.358,0,0.0382,0.75,0.00313,0.169,0.586,134.826,4
182,Alan Parsons,The Turn of a Friendly Card,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.473,0.297,2,-11.23,0,0.0318,0.632,0,0.609,0.504,176.573,4
183,Alan Parsons,Eye In The Sky,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.822,0.381,2,-14.123,1,0.0344,0.588,0.000456,0.333,0.555,111.988,4
184,Alan Parsons,Prime Time,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.796,0.645,2,-11.426,1,0.0364,0.107,0.000348,0.0651,0.803,122.375,4
185,Alan Parsons,Don't Let It Show,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.415,0.385,1,-12.615,1,0.0375,0.603,0.0303,0.125,0.11,133.927,4
186,Alan Parsons,I Wouldn't Want To Be Like You,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.69,0.668,5,-7.507,0,0.0467,0.528,2.59e-06,0.119,0.248,100.83,4
187,Alan Parsons,Games People Play,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.713,0.509,11,-15.957,0,0.0389,0.361,2.21e-05,0.122,0.664,132.953,4
188,Alan Parsons,Don't Answer Me,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0.614,0.801,0,-8.221,1,0.0302,0.0503,0,0.16,0.573,115.086,4
189,Alanis Morissette,Thank U,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.492,0.831,0,-4.951,1,0.0356,0.011,0.000104,0.964,0.516,94.99,4
190,Alanis Morissette,Ironic,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.279,0.618,11,-8.813,1,0.0597,0.0296,0.00243,0.781,0.218,167.841,4
191,Alanis Morissette,Joining You,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.565,0.734,7,-6.894,1,0.033,0.018,0.00895,0.0983,0.544,100.062,4
192,Alanis Morissette,That I Would Be Good,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.492,0.295,11,-12.943,0,0.026,0.702,0.00247,0.162,0.0958,82.079,4
193,Alanis Morissette,All I Really Want,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.562,0.896,10,-7.974,0,0.203,0.0117,0,0.322,0.362,93.378,4
194,Alanis Morissette,Uninvited,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.356,0.598,2,-7.47,1,0.0474,0.0538,0.00023,0.717,0.379,124.795,4
195,Alanis Morissette,King of Pain,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.427,0.504,1,-9.136,0,0.0275,0.203,2.92e-05,0.709,0.282,106.41,4
196,Alanis Morissette,Right Through You,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.45,0.535,9,-8.111,1,0.0511,0.368,0,0.116,0.391,161.86,4
197,Alanis Morissette,You Oughta Know,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.703,0.297,11,-13.585,1,0.909,0.514,0,0.314,0.765,68.519,5
198,Alanis Morissette,Are You Still Mad,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.585,0.511,1,-7.838,1,0.028,0.251,7.11e-05,0.094,0.173,122.052,4
199,Alanis Morissette,You Learn,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.468,0.778,8,-4.528,1,0.0338,0.00607,0,0.0895,0.38,84.383,4
200,Alanis Morissette,Head Over Feet,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.45,0.783,0,-8.704,1,0.0661,0.0163,0,0.181,0.426,79.869,4
201,Alanis Morissette,Hand in My Pocket,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.656,0.588,0,-9.836,1,0.0247,0.0644,0.0016,0.0966,0.707,92.277,4
202,Alanis Morissette,The Couch,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.63,0.628,4,-10.354,0,0.0494,0.21,2.47e-05,0.109,0.188,111.054,4
203,Alanis Morissette,Unsent,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.392,0.375,2,-8.933,1,0.034,0.389,0,0.075,0.103,177.484,4
204,Alanis Morissette,Heart of the House,"['alternative rock', 'canadian pop', 'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0.224,0.496,4,-9.053,0,0.0445,0.389,1.63e-05,0.104,0.295,83.879,3
205,Alannah Myles,Black Velvet,"['classic canadian rock', 'new wave pop']",0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,4
206,Alberto Fortis,Milano e Vincenzo,"['classic italian pop', 'italian pop']",0.647,0.892,7,-3.879,1,0.0602,0.137,0,0.11,0.586,126.958,4
207,Alice Cooper,Eighteen,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.63,0.613,0,-7.15,1,0.0288,0.267,0.00298,0.143,0.533,97.95,4
208,Alice Cooper,Poison,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,4
209,Alice Cooper,Billion Dollar Babies,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.6,0.761,2,-8.819,1,0.0337,0.0406,0.000624,0.887,0.725,123.595,4
210,Alice Cooper,Caught in a Dream,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.554,0.633,9,-13.091,1,0.0309,0.193,0.00035,0.205,0.907,136.925,4
211,Alice Cooper,How You Gonna See Me Now,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.404,0.561,0,-12.086,1,0.0607,0.577,0.0018,0.906,0.42,137.268,4
212,Alice Cooper,Only Women Bleed,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.193,0.354,7,-14.333,1,0.0341,0.515,0.246,0.987,0.0912,77.197,4
213,Alice Cooper,Hello Hooray,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.321,0.692,0,-6.559,1,0.0283,0.0451,5.11e-05,0.167,0.369,94.929,4
214,Alice Cooper,Be My Lover,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.532,0.434,2,-15.45,1,0.0543,0.113,0.00151,0.076,0.554,117.6,4
215,Alice Cooper,Elected,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.295,0.74,9,-13.073,0,0.0344,0.0604,0.142,0.193,0.506,135.299,4
216,Alice Cooper,No More Mr Nice Guy,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.539,0.666,11,-7.639,0,0.0407,0.197,0,0.0906,0.582,128.763,4
217,Alice Cooper,Muscle of Love,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.363,0.634,7,-11.885,1,0.0775,0.0179,0.0136,0.558,0.623,102.232,4
218,Alice Cooper,School's Out,"['album rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0.293,0.869,2,-9.952,0,0.0553,0.394,0.159,0.724,0.184,137.008,4
219,Alice in Chains,Dam That River,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.299,0.976,6,-3.585,0,0.126,0.00194,1.97e-05,0.985,0.133,127.82,4
220,Alice in Chains,Nutshell,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.383,0.503,3,-11.069,0,0.0311,0.224,0.113,0.976,0.237,122.417,3
221,Alice in Chains,Angry Chair,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.265,0.946,8,-5.617,1,0.0903,1.69e-05,0.0164,0.442,0.192,110.677,4
222,Alice in Chains,We Die Young,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.333,0.948,1,-6.278,0,0.0673,0.000464,1.12e-06,0.0364,0.342,132.647,4
223,Alice in Chains,Don't Follow,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.314,0.37,1,-9.921,1,0.0286,0.781,0.139,0.122,0.28,116.044,1
224,Alice in Chains,Them Bones,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.154,0.951,9,-4.557,1,0.0658,0.0209,4.18e-05,0.238,0.328,165.249,1
225,Alice in Chains,No Excuses,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.53,0.85,3,-4.9,1,0.0308,0.0211,0.00023,0.0784,0.69,117.466,4
226,Alice in Chains,Killer Is Me,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.456,0.726,10,-8.957,0,0.04,0.236,0.171,0.716,0.316,121.786,4
227,Alice in Chains,What the Hell Have I,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.445,0.917,8,-4.683,1,0.0407,0.00127,0.0028,0.356,0.564,100.254,4
228,Alice in Chains,Sludge Factory,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.508,0.507,1,-8.046,1,0.0257,0.0399,8.41e-06,0.943,0.227,166.469,3
229,Alice in Chains,Heaven Beside You,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.539,0.784,10,-4.571,0,0.0352,0.00239,0.000736,0.114,0.484,111.257,4
230,Alice in Chains,Over Now,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.477,0.566,5,-10.054,0,0.0342,0.174,0.0747,0.355,0.302,106.64,4
231,Alice in Chains,Rooster,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.254,0.628,3,-5.721,1,0.0274,0.153,0.00202,0.123,0.148,146.004,4
232,Alice in Chains,I Stay Away,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.201,0.85,6,-5.329,1,0.0427,0.0815,0.00106,0.091,0.344,83.014,4
233,Alice in Chains,Would,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0.305,0.832,6,-7.981,1,0.0398,0.000332,2.4e-05,0.091,0.585,100.677,4
234,Alison Moyet,Weak in the Presence of Beauty,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.667,0.835,0,-5.016,1,0.0273,0.063,0,0.224,0.918,106.775,4
235,Alison Moyet,That Ole Devil Called Love,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.379,0.554,5,-5.848,0,0.0258,0.399,0.00561,0.246,0.303,103.39,3
236,Alison Moyet,All Cried Out,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.648,0.828,2,-7.06,0,0.0274,0.125,0.0486,0.172,0.84,144.571,4
237,All Saints,Black Coffee,"['australian pop', 'bubblegum dance', 'canadian pop', 'dance pop', 'electropop', 'europop', 'girl group', 'new wave pop', 'pop rock']",0.673,0.7,9,-7.484,1,0.0287,0.0183,0.00174,0.0756,0.503,120.01,4
238,All Saints,Under the Bridge,"['australian pop', 'bubblegum dance', 'canadian pop', 'dance pop', 'electropop', 'europop', 'girl group', 'new wave pop', 'pop rock']",0.717,0.564,6,-7.752,0,0.0551,0.0452,0.000464,0.0897,0.728,85.996,4
239,All Saints,Bootie Call,"['australian pop', 'bubblegum dance', 'canadian pop', 'dance pop', 'electropop', 'europop', 'girl group', 'new wave pop', 'pop rock']",0.743,0.519,5,-10.354,0,0.0472,0.612,0.00122,0.159,0.7,93.01,4
240,All Saints,Lady Marmalade,"['australian pop', 'bubblegum dance', 'canadian pop', 'dance pop', 'electropop', 'europop', 'girl group', 'new wave pop', 'pop rock']",0.849,0.949,7,-4.263,0,0.0348,0.177,0.045,0.0609,0.952,116.225,4
241,All Saints,Never Ever,"['australian pop', 'bubblegum dance', 'canadian pop', 'dance pop', 'electropop', 'europop', 'girl group', 'new wave pop', 'pop rock']",0.727,0.473,1,-5.914,1,0.0298,0.749,0,0.0864,0.326,134.28,4
242,All Saints,I Know Where It's At,"['australian pop', 'bubblegum dance', 'canadian pop', 'dance pop', 'electropop', 'europop', 'girl group', 'new wave pop', 'pop rock']",0.718,0.687,6,-8.307,1,0.0274,0.0156,0,0.146,0.779,97.314,4
243,All-4-One,I Swear,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']",0.532,0.407,6,-9.658,0,0.0233,0.235,0,0.117,0.23,83.207,4
244,All-4-One,I Can Love You Like That,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']",0.635,0.712,8,-4.998,1,0.0283,0.0811,0,0.322,0.423,91.024,4
245,Alpert,A Taste of Honey,['jazz trumpet'],0.688,0.806,5,-3.491,0,0.0541,0.304,0.683,0.0816,0.604,161.949,4
246,Alpert,Tijuana Taxi,['jazz trumpet'],0.765,0.598,5,-10.15,1,0.0412,0.508,0.0812,0.0454,0.935,100.971,4
247,Amedeo Minghi,1950,"['classic italian pop', 'italian pop']",0.652,0.642,0,-8.09,1,0.0338,0.629,0,0.468,0.491,92.411,4
248,Amedeo Minghi,Decenni,"['classic italian pop', 'italian pop']",0.622,0.517,0,-12.063,1,0.0283,0.0999,7.28e-06,0.0798,0.308,98.067,4
249,Amedeo Minghi,L'immenso,"['classic italian pop', 'italian pop']",0.292,0.469,0,-6.924,1,0.0277,0.0739,0.000292,0.2,0.361,158.905,4
250,Amedeo Minghi,Un uomo venuto da lontano,"['classic italian pop', 'italian pop']",0.25,0.321,10,-10.794,1,0.0338,0.496,0,0.734,0.215,92.713,4
251,Amedeo Minghi,Cantare e d'amore,"['classic italian pop', 'italian pop']",0.642,0.461,7,-8.694,1,0.043,0.406,0,0.434,0.489,86.0,4
252,Amedeo Minghi,I ricordi del cuore,"['classic italian pop', 'italian pop']",0.239,0.339,10,-9.479,1,0.0307,0.74,0,0.221,0.263,169.078,4
253,Amedeo Minghi,Vattene amore (feat,"['classic italian pop', 'italian pop']",0.556,0.633,8,-8.318,1,0.0302,0.416,0,0.0872,0.505,113.971,4
254,Amedeo Minghi,Notte bella magnifica,"['classic italian pop', 'italian pop']",0.515,0.399,7,-8.155,1,0.0294,0.598,0,0.175,0.257,140.144,4
255,Amedeo Minghi,E' questo il vivere,"['classic italian pop', 'italian pop']",0.665,0.933,7,-7.132,1,0.0445,0.458,2.27e-05,0.117,0.483,118.044,4
256,Amedeo Minghi,La vita mia,"['classic italian pop', 'italian pop']",0.67,0.463,0,-7.885,1,0.0237,0.374,2.26e-06,0.093,0.562,94.023,4
257,Amedeo Minghi,Gelosi amori miei,"['classic italian pop', 'italian pop']",0.721,0.55,0,-8.094,1,0.0409,0.642,0,0.157,0.394,117.937,4
258,America,Daisy Jane,"['adult standards', 'album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",0.541,0.523,0,-11.055,1,0.0331,0.656,4.84e-06,0.116,0.335,85.046,4
259,America,You Can Do Magic,"['adult standards', 'album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",0.846,0.751,4,-7.682,0,0.0336,0.125,0,0.266,0.961,129.667,4
260,America,Tin Man,"['adult standards', 'album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",0.646,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02,4
261,America,A Horse With No Name,"['adult standards', 'album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",0.28,0.583,11,-9.303,0,0.0347,0.315,3.79e-05,0.915,0.631,123.775,4
262,America,Lonely People,"['adult standards', 'album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",0.557,0.473,7,-9.294,1,0.0262,0.261,3.95e-05,0.0658,0.56,79.368,4
263,America,Muskrat Love,"['adult standards', 'album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",0.402,0.279,4,-16.474,1,0.0298,0.898,0.00291,0.1,0.534,180.565,4
264,America,Ventura Highway,"['adult standards', 'album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",0.57,0.831,2,-11.45,1,0.0979,0.249,4.24e-05,0.961,0.707,131.481,4
